text,label
MG Squad ,not-Tamil
App ellam baned pannanum appo Dan avangaloda mobile network business ellam addi vangum... Ithuthan namba chaina ku kudukura badil addi... We lost 20 soldiers know. That's y..... ,Hope_speech
Bro corona virus thaana varula bro china scientist corono virus release pannitaanunga bro..... ,Non_hope_speech
IPA pakuravanga like panungo ,Hope_speech
Oru like plz mathan ,Non_hope_speech
சுருக்கமாக சொன்னால் சுத்தம் சோறு போடும். இரண்டும் சுத்தமாக இருக்கவேண்டும் 1. உடல் சுத்தம் 2.மனசுத்தம் இருந்தால் நோயும் அன்டாது. ஜெய்ஹிந்த் ,Hope_speech
Ipdi paravi paravi nammakum varadhukk vayipirukk ,Non_hope_speech
Unga videos nalla iruku. Na subscribe panniten. ,Hope_speech
Avan potta seela kattikka sollla ,Non_hope_speech
Gb WhatsApp use pannalama ,Non_hope_speech
band pandrathu sarila ahna namalave nama india product usepananum ,Hope_speech
Bro oru side way block pannah dha inoru way open panah namba makkals think panuvangha so idhu good dha tiktok useless dha adhula yarum earn panahla famous ah matu dha agurangha so apdi oru app ah namab makkals creat pannah epdi irruuuku..... ,Hope_speech
Intha news ahh Konjam makkaluku sollunga Annaa ,Hope_speech
Athu allam antha kalam ... ,Non_hope_speech
Namba oor karanga enga valara vidranga..Ellam poramaile keela thalla than pakuranga ,Non_hope_speech
In thaa video va pattha odane pubg ya naa uninstall pantaa right-facing fist left-facing fist ,Non_hope_speech
Aaapa ivar vida maataarun.namakku thaan aapu ,Hope_speech
Vivo+oppo=vovo....nU r so natural bro....nBecoz...u didn't edit that...nAnd aprom schools le konjam students a innovative va think pannavidanum bro.... ,Non_hope_speech
8.00 pm upload pannunga bro ,Hope_speech
Jio phone epti nanba ,Hope_speech
poga bro...suma suma noi noi nu cha.. ,Non_hope_speech
Mg squadnLike here ,Non_hope_speech
Aapu ku pathil vera yethana use panunga adikadi etha use pana nala ela mg ,Non_hope_speech
@DJ KEEX adade enna oru logic ,Hope_speech
China Mela oru erikal viluntha enna aagum bro.... ,Non_hope_speech
Mg squad like herr ,Hope_speech
Hi Anna.. tv la news pakaveh vendam.. unga vdos parthaleh podhum.. super na ,Hope_speech
காலத்தல எப்படி இருந்தாங்க இந்தியராக இப்பொது இல்லை சீனாவின் அடிமையகிவிட்டார்கள் நாயிகள் ,Non_hope_speech
Bro bestie camera app ,Non_hope_speech
நல்ல பதிவு எவ்வளவு வீதம் உண்மை இருக்கின்றது கொஞ்சம் கேள்வி குறி தான்.இந்தியா சீனா இரன்டு நாடுமே சண்டை போட விரும்பாது.nயுத்தம் வந்தால் இருவருமே இழப்புகளை சந்திக்க நேரிடும். பெரிது பார்த்தால் உலக யுத்தம் ஏற்படவும் வாய்ப்பு உள்ளது. ,Hope_speech
Rendum paerum army la irunkangala bro ,Non_hope_speech
thevdiapayla endha edhuku podra ,Non_hope_speech
MG squard ,not-Tamil
I have asus ,Non_hope_speech
App's ku dhan nariya profit pakuranga ,Non_hope_speech
China laYouTube ban veraa ,Non_hope_speech
Idh romba mukyam.... ,Non_hope_speech
En bro serious video va podringa Old MG engha! engha! engha! ,Hope_speech
Mg squad frm Bangalore ,not-Tamil
First India va Develop pana idea panunga...apram aduthavanoda economy ah azhikalam ,Non_hope_speech
Truecaller ku replacement sollave illa? ,Non_hope_speech
NV romba sapidathinga ,Hope_speech
Madan gowri bro nice speech aana jeyaraj and Fenix case Ena achunu new update mathiri edhavadhu video ungalaala post panna mudium ah bro.... ,Non_hope_speech
MG squad ,not-Tamil
இவங்களே பாம் வைப்பாங்களாம் இவங்களே எடுப்பாங்களாம்.... ,Non_hope_speech
9 p.m ok anna ,Hope_speech
Konja nalaiku chicken sapidama irukurathu nalathu! ,Hope_speech
Enna thala...ithalam solla therincha unaku cattankulam perchanaiya solla mattika .... ,Hope_speech
Vera level pa ,Hope_speech
Hi MG Anna ... Iniku Sikirama Potingala .... Naa First Like Illa ,Hope_speech
Anna...nLockdown period nala ....n Oru 8.30pm pola poduga.. ,Hope_speech
Athu aillaim china phone bro ,Hope_speech
Zayomi thinking face it's Xiaomi ,not-Tamil
BRO HAIR STYLE SEMAAAAAAAAA star-struck ,Hope_speech
Unga income evlo bro. ,Non_hope_speech
India la vanthuruntha Poliyo sottu marunthu pottukathavanga kolanthaila thaduppu oosi podathavanga nu Katha vitruppanunga nYara irunthalu monthly once veppa Mara izhaya sapdanu foodla pavakka kovakka nu neraya iruku udampula kasappu Ilana virus attack la jagacham tha ,Non_hope_speech
Poco pathi solla bro ,Hope_speech
Ada dei .... ,Hope_speech
India la niraiya IT engineers irukanga ,Non_hope_speech
Plz Readn(21/01/2020) சிவகாசி கொங்கலாபுரத்தில் வாயில் பஞ்சை திணித்து 8 வயதே ஆன 3 ஆம் வகுப்பு படிக்கும் அரசு பள்ளி மாணவி பாலியல் வன்கொடுமை செய்து கொலை.nஇதை நீங்கள் பேசவில்லை. தயவு செய்து பேசுங்கள் ,Non_hope_speech
சரியாகச் சொன்னீர் 65 வருடம் ராணுவ பலத்தை அதிகரித்து வைத்துள்ளது..... ,Hope_speech
12 mins la 1.1k likes ,not-Tamil
Chinese iraichiyai nantraga vegavaipathillai. Example liziki vedio ,Non_hope_speech
Kinemaster apk versions neraya iruku ,Hope_speech
ஹாய் மதன் ப்ரோ வெறுப்பா இருக்கு கொரானா படுத்துற வேல ,Non_hope_speech
Ennadha neenga video idea ,Hope_speech
Bro parallel space ku alternative app sollunga plz ,Non_hope_speech
6.30 pm bro ,not-Tamil
Bro free fire game supera erukum ,Hope_speech
Pubg effects பத்தி கொஞ்சம் பேசுங்க bro .nEnga oorla நிறைய மாணவர்கள் addict bro ,Hope_speech
100th like ,not-Tamil
Bro... maybe Madan kku Chinese apps illanaa... viewers kuranjidum nu payamaa irukkalaam ,Hope_speech
நண்பா Corona vaccine (Covaxin) எப்படி செயல்படுகிறது தெரியுமா??n See in my Tamil vinyanigal OR Ignore it please நண்பா... ,Hope_speech
Madan bro Q Nd A panugha plz ,Hope_speech
உலக அழிவிற்கான ஆரம்பமா??? 2020 ஆம் வருடம் ,Hope_speech
Remote car la irundhu remote noi varaikum vandhruchu bha china la ,Non_hope_speech
Hello na uninstall panta bro ,Non_hope_speech
Parallel Space app alternate app???????? ,Non_hope_speech
@SkyWalkerni video nalla podathan support pannuvaga ,Non_hope_speech
Kadasila edathu sanda poturanga innimay evanunga war vantha than nalla erugum nenaiguranunga pola ,Hope_speech
Anna today tik tok news vide podunga Anna please please ,Hope_speech
Bro helo app alternative illaya ,Non_hope_speech
MG SQUARD ,not-Tamil
I dont use Chinese apps ,not-Tamil
Bro ninga endha urla irukinga ,Hope_speech
மொத்தமா கொண்ணுடுவங்க போலயே...!! ,Non_hope_speech
USA Vera level bro ,Hope_speech
MG MG MG MG MG MG MG MG MG MGnMG MG. MG MGnMG MG 7 ,not-Tamil
7 o clock ,Hope_speech
அவனுகளுக்கு இதெல்லாம் குக் பண்ணி சாப்பிடனும்நே தெரியாது... rolling on the floor laughing rolling on the floor laughing ,Non_hope_speech
anna 1 km ella na 2 kilometres pinthangi poirukkaanga ,Non_hope_speech
Vid mate & snap tube ku alternative apps sollunga.... ,Hope_speech
Apieee birthday MSD ,Hope_speech
Bro uc mini ku alternative firefox lite ,Hope_speech
Ohhhshungshanthaohshaoooo ohhhhnume oshutinoaaaa ,not-Tamil
Hi madan anna hugging face ,Hope_speech
இரண்டில் ஒன்று பார்ப்போம் ஜெய்ஹிந்த் இந்தியன் ,Non_hope_speech
@Priyanka adha yen ingayum.vandhu polambura ,Non_hope_speech
Indha china kaaranunga Enna dhan pandranunga. Eppo paathalun oru virus pudichunu varanunga thoo. ,Non_hope_speech
Modi nenacha easy ya china products aa ban panlamethinking face yengada makkal mela pali podringa... Central government allow pannama china products epdi ulla varumbusiness panravanga ellaru summa tv la makkal kita china products vangadinga nu solrathu vekkama illa Thu* ,Non_hope_speech
@habi bulla hai ,Non_hope_speech
@Swathi Mahathi thank you akka ,Non_hope_speech
MG squad ,not-Tamil
Infinix note 7 unboxing poduinga anna ,Non_hope_speech
@thambi mayilvaganam free fire avalavu worth kadayadhu bro ,Hope_speech
Nama data collect panaga sli delete panrom but ini nama unistall pana aguthu but already save panuthu lam unistall pana athula poidum aha illla irukuma ,Hope_speech
I lv uc browser Anna. Oru 12 yrs atha use panre oru 100 perku suggestion panniruppe.... Naa ippa delete panre ,Hope_speech
MG squad hit a like ,not-Tamil
@P.ambika anbi wt I'd pa ,Non_hope_speech
டிக் டாக் பயன்படுத்தாதவர்கள் யாருங்க .... ,Non_hope_speech
namba oour la manufacturing open pannama irukurathey nallathu ,Hope_speech
Anna pls talk about semester exam ,Hope_speech
Bro evening video post panuga ,Hope_speech
Bro yethukku evolo fast ta pesuriga ethavathu avasaram ma konjam porumaiya ve pesuga yethavathu vela iruntha mudichitu vanga pls ,Hope_speech
Phone eh chinese uh irundha enna pandradhu ,Non_hope_speech
7நியுஸ் என்னசொல்கிறாய் சீனாவிற்கு வால்பிடிக்கிறதா! இந்தியா வெல்லும் நம்புகிறதா! ,Hope_speech
@Wrestling Fire Tamil mudiyaathu enna pannuvada panni ,Non_hope_speech
Ithu ethoo Chinna vennunu parapuna noyi nuthonuthu yeah China LA irunthu pakathula Ulla rashiya ku paravalaaaa ,Hope_speech
Man made virus ,not-Tamil
Eppo venalum pannunka mudinja appo papen illaina next day la papen avlotha.... then corona vaccines other countries kandupudicha panra athigaram india kandupudicha antha alavukku irukkathu.... ,Non_hope_speech
7m arivu poster pattu vandavanga. like pannunga ,Hope_speech
7 ariu unmaiyakirucha ,Hope_speech
@Vinisha K7 ,Hope_speech
20 minits la 45k views.. ,not-Tamil
I'm tik tok ,not-Tamil
Unakuuu eathanaa dad daa kunaaa ,Non_hope_speech
பாரத நாட்டை அளிக்க நினைச்சா இதுதான் தண்டனை ,Non_hope_speech
Oru 8o clock bro ,Hope_speech
Bro evangalaku edha veda romba periya aapu vekanum ,Non_hope_speech
Antha app la ethuvu enta ila yaa...... ,Non_hope_speech
